0101a8b052bbdf4407b357d83cc86c90,1.44,,,0,,,,37
0105db1cfdd3631cde5a5165e7782d6a,1.95,,,0,,,,37.5
010742803e04885b52c8050951a6774b,5,,,0,,,,38
011049f342bfa8261dac2fa26946586c,2.84,,,0,,,,38.5
01136852c0bb74a91dfc9e1d7fd44999,2.49,,,0,,,,39
01136dce53cab367f7cb8b807840d4aa,2.44,,,0,,,,39.5
011a9405af3ad6e44d7883b35a06500f,2.29,,,0,,,,40
011ae09fd84ff711768043673b4d12d6,1.23,,,0,,,,40.5
011b4f4603cb3ceb8efc37b3b44d3349,3.83,,,0,,,,41
011b75afa4d71e304982d1616cb8595d,2.46,,,0,,,,41.5
012282cfc91fea28392f34a536ea43bd,2.06,,,0,,,,42
0125a42b285c6e3659fd36facb40034f,2.74,,,0,,,,42.5
012ac04f77320f63e5bba491ce24dfce,2.18,,,0,,,,43
012ec3607d94bbd4ddc19263213104c3,2.63,,,0,,,,43.5
01338757a7367105b85cd3cdcb13a8c5,1.98,,,0,,,,44
01362ed1f839aae9710603c28e39518e,4.47,,,0,,,,44.5
013c97c6c5fc082ff35a467ce8f89613,4.03,,,0,,,,45
013d2552a2f9bb85b8b1d9687466df43,0.69,,,0,,,,45.5
0145ff34ab5183443b4fdfff3a82c57c,2.02,,,0,,,,46
0146d6442eda5e006dcf14c5fb0420ea,1,,,0,,,,46.5
0147f0d30412a3b52af235f11d380285,2.9,,,0,,,,47
0149580b12696d66b12e60d2ea34a6dd,2.2,,,,,,,
014ec20c5b41d9c65ccd2ab3fd305968,3.59,,,,,,,
0158f7a142732adb7d5cc4805fc8e8c1,1.43,,,,,,,
015a237f1fa78d2190e9aa0e814eaa67,2.5,,,,,,,
015b7878ef896c5e8d0fe51efb6150f0,1.93,,,,,,,
0161eca0325ccc18495e7ed159a5f5ad,8.65,,,,,,,
0164d12dc5795b82cf685220d3ca40ca,1.89,,,,,,,
0165ff550b36e1805f5d88e6611526f0,2.51,,,,,,,
016c0c368fd312110f040edf77a679a3,1.41,,,,,,,
016cb924de1ba1b2af301f50e154e327,1.82,,,,,,,
017b1aeb3423be30df3e97f4df7a380c,2.38,,,,,,,
017b31708bff3403f104d61dcb7743db,2.13,,,,,,,
018109a9888ba3d0b9a4c4503197b431,1.77,,,,,,,
01811f16f9db6d1f29e17bac2056f3a6,3,,,,,,,
018289210194bea902fe541fb0cc0dc2,3.27,,,,,,,
0185ee2845a090149b92b930f6a95b4f,1.99,,,,,,,
018ff97c12adcd2a54ffb498c59a54ed,1.23,,,,,,,
0192fcae0145cbf073193ca803258d10,2.46,,,,,,,
0194dcf872bb183c00a1c58ef40fea3b,2.36,,,,,,,
019609533f207ba062762e3f8fe0b1ac,1.67,,,,,,,
019dca7406ad5c6a52c8d6b4c946417d,5.03,,,,,,,
01a58a7b9aeda2dca4e07c0a8cfa8e1e,1.74,,,,,,,
01ac0da098a737b38be96e56b79eed26,1.59,,,,,,,
01b92560bc156556136391da7a462ada,0.54,,,,,,,
01b9876e6fcda978ac99b503327ed0f0,1.74,,,,,,,
01bb3267d6f1f16df604fc36999e3bee,8.45,,,,,,,
01bdd0b639fdfe65530b5cd0618dbaf0,1.7,,,,,,,
01c2303b22abc9436370ba56e54fe6a8,1.86,,,,,,,
01c536e46e05769d19a3eda51a1b680f,1.46,,,,,,,
01c6dd857668e0ca0f9731b8dce1e48c,2.79,,,,,,,
01cc4feab2aabff7f7747fd25b875bd3,1.97,,,,,,,
01cde89a5d672581e5b72ca7457e4b88,2.31,,,,,,,
01d0bf37cd8eb3cfa07ff0b97a371703,2.76,,,,,,,
01d133ca5ac2f1169f968e53d055edc4,2.19,,,,,,,
01d97e959f17fc1d7beea57a17736938,2.95,,,,,,,
01dcd246631c4ecc1298a455fbbd055e,2.17,,,,,,,
01e5db95ad2c1276fdeb72a955141697,1.83,,,,,,,
01e62d2a4971f6d3dfdf9048ae8bcc7e,2.1,,,,,,,
01e7c34905cc0fa13b90d478295ee8fa,0.91,,,,,,,
01e848d7443ae26592db7fd64356a5dd,3.22,,,,,,,
01ebcf42bebd4d0e5fff855ad2857018,5.02,,,,,,,
01ed20c41729f3e482949e2f0c64d7ab,1.2,,,,,,,
01f34d749134aa8c13b567a611d0f4ff,1.21,,,,,,,
01f3b528c990545895a624a0741429a4,4.02,,,,,,,
01f65da530907c8dfe1dee4a3813cec6,2.83,,,,,,,
01f691243d5371ac27381fcbdd756435,2.19,,,,,,,
01fb4114f7264c68beca3c54fe7a07bc,1.57,,,,,,,
01fc7f51f2a7561631a2568550e46c8f,3.34,,,,,,,
0204cb5b8369797e8bc32eedbed58d67,1.57,,,,,,,
020a051f6d2bc030aa95db26bed9956d,1.22,,,,,,,
020b1aaeca60936988d96329d4ff6826,2.52,,,,,,,
020efd768336cceed7623a56765e8d0f,1.46,,,,,,,
0210a5aa96d1270ec2de30085243df90,3.19,,,,,,,
02157ff3c217746d77bedc6625b72dde,2.38,,,,,,,
021ca84a8804c7468050da2c4527c55f,1.35,,,,,,,
02283967668380e15b673b4672acd55a,1.54,,,,,,,
022c6d7ccd11728e9f9254024a8b97ab,1.72,,,,,,,
0238458f5a42e9d4e06c9153aba161c8,2.1,,,,,,,
023d09149f1af0d29de00b80a5ebb9e6,2.24,,,,,,,
023d180a7c397014e79dca1927d7d381,1.26,,,,,,,
0241cfa8b35ec15f81734f5a1aae9874,1.2,,,,,,,
02423c4a83ae4d0b6ec066acc912da4b,2.25,,,,,,,
0243abf80b322f72c988fcce9c4eb827,2.38,,,,,,,
0249f4e52762fb26306016d2ccdad0df,1.98,,,,,,,
024bc1d71476300f2fe283de0daa1b30,2.1,,,,,,,
024ceec95ad40b3d92fb156f0371355a,1.07,,,,,,,
024d139a2c0f89506b898d43be642d28,1.46,,,,,,,
024f4f27c6547d82064d0e196cd3048b,1.25,,,,,,,
0255baf2c7d1a10580892c0207a343b2,1.74,,,,,,,
0259d4600f742d48ef3fc687d5f0bbc5,1.69,,,,,,,
025bd45cd413e416abf0a6277ad3f530,2.7,,,,,,,
026577dda12e332ae4e8b46306f70ec7,1.56,,,,,,,
026c31485cfb78631f079157446123f8,7.6,,,,,,,
027d94bcb3cec180f3c9f16e3d374335,1.64,,,,,,,
02805fd242579ee28ee73a89291aaa1b,3.26,,,,,,,
0282835ba435b902d704189ce17f3132,3.93,,,,,,,
0288459a6617899ef36f03ef1014abf3,2.46,,,,,,,
028992955aac7ef148cc5a96db605b91,3.54,,,,,,,
028f99598cd9680be77304df95220ec4,1.67,,,,,,,
029196669fe2ce7b9352900217a103c1,3.71,,,,,,,
0293998843aa3b18f7692158f673c57b,1.89,,,,,,,
0296173c7f64e4b24730181342c06780,2.21,,,,,,,
02965de7006edde190116a364f289f9d,3.68,,,,,,,
0299a68f890b44bccaa7ac15bc84af53,2.56,,,,,,,
029debb04eab0071aad5453e521a488a,1.43,,,,,,,
02a663361a06025e90ea2675306d8c8a,2.13,,,,,,,
02a9171b6221a7f0d4200f9dde2656a8,2.9,,,,,,,
02ac0c0cdd938ee40a98f87845246772,3,,,,,,,
02ae985033bc2f1ab1caf72d218446f5,2.94,,,,,,,
02aecc0c3ece7f3b9c6236f6d5d7f7b1,2.24,,,,,,,
02bf0fb476d41e7c12b623e25f33e0a9,6.13,,,,,,,
02c827e28f813aafc9f32e0e8479946a,1.15,,,,,,,
02c8c8f4936e28bbedf7bd7bf4bdce0f,2.65,,,,,,,
02cb32bb6f3641279b9abd087899387b,2.21,,,,,,,
02cd8b0c638aa8e5bd7edbff5a2984e9,1.43,,,,,,,
02cfdcdf7927ab3594ff8ccdb40c6d71,2.7,,,,,,,
02d33d03a84954a41d58628581198f85,1.94,,,,,,,
02d48e68ac93540bfd069f55954f7ea3,1.95,,,,,,,
02dda420fedd6b0fa0a4ecf9607a7def,6.63,,,,,,,
02df15259ddf86622ed3917e4b70ba12,2.23,,,,,,,
02e305ccd0cf683d7ca6be8aaa9e1a15,1.95,,,,,,,
02e725c0f4119dfb40735a0f07f306e6,2.04,,,,,,,
02ee2534c28ef990627dffe2ad4c39e0,2.61,,,,,,,
02f019936968379e798d9409b0dd996d,1.32,,,,,,,
02fac73817ec1b8690b7e6d89645c6a4,2.16,,,,,,,
02fd4f8abfae5fb789cddc65541530f4,1.26,,,,,,,
02ff4159997b08911a0c5fc1595c9be1,1.66,,,,,,,
03008cfc6e3367f2a0be1ca5bda0b4dc,3,,,,,,,
0304c8065d1dbe6c7f5738b407523208,4.35,,,,,,,
0306d2499560559ec3a21e59a3d82510,1.14,,,,,,,
03075ef9ffa581fa50d8e42c2e9bdb68,2.56,,,,,,,
030d032ca2e0d66e81dbece1b44cbc47,1.16,,,,,,,
030da288dfbd0307ddb9733c9729b8a9,3.36,,,,,,,
0315655f307a45a62e8c0577b0b5231f,2.8,,,,,,,
0316ae7c2fb957366804b171d64a944a,0.65,,,,,,,
03172dc3332b05492f94d6dc175cf745,1.49,,,,,,,
0318ae1ef41cbc1007eec39585cc79d4,1.82,,,,,,,
031a9f759c593d3e73deb35f693cefd5,2.09,,,,,,,
031aa2208eb57c946fcf8c9639d89e30,2.19,,,,,,,
031cafc3508bc43e2831631eaf378271,2.13,,,,,,,
03225f43908b1b9c691eb55f92b01c2e,2.57,,,,,,,
0328e54fb0affa63e748bfd33b5e6a74,1.45,,,,,,,
032a6cb650352c9af3a76d1444362d24,2.13,,,,,,,
032b7ae2f8ce080ee914df3d22a0c929,1.65,,,,,,,
032c87cbee1d0bc2bea81465635907d9,2.81,,,,,,,
032ea0080148058ae046708a7840382a,2.46,,,,,,,
0333a909bb4baa073cf981357841a596,4.65,,,,,,,
0335510e33966cb8fbcb05adbbf67d5d,3.12,,,,,,,
0336d3dfd9dd47a54e1218dc4047e0d8,1.8,,,,,,,
0338772382b73a6eadb9d659da3a4ee2,1.65,,,,,,,
0338d76793a2a28964a978992d9d49be,1.62,,,,,,,
033a566c2f05524a32adb1a5f1dba982,1.62,,,,,,,
033aa2c356b8a8d767212ea7d75cde0c,1.74,,,,,,,
033c0d12222281d7f955d21179e856be,1.81,,,,,,,
033d2f6cad146242a8f6749d7baea282,0.87,,,,,,,
033d59431943a81a350b321b4bdeccb8,5.27,,,,,,,
033dec7bcc8695a632fdf20202dc89c0,1.07,,,,,,,
0341b8cbf821970ad0c4c802d388c9e6,0.84,,,,,,,
0346995d413f02982ba18d1f7c0328f8,3.73,,,,,,,
034ab406493eb99ceb280b002e1765a1,0.69,,,,,,,
034fed62165e465fcc660dfbd27c6ba9,1.32,,,,,,,
0350fd3259931a4823b61aed3e5784f7,2.03,,,,,,,
035872577ab2b5dd02838b73e4137e21,2.99,,,,,,,
0358d84347ba57c51168faaa6b5ac8d1,1.78,,,,,,,
035bd0dbbc6989950921b7d92ccc7f52,2.21,,,,,,,
035e5ac3cd745af279b95d4a09f05a2d,0.52,,,,,,,
0363b951e5e7f1894dd7648a8832eff3,2.34,,,,,,,
03661eaf98a4ed353e8cd6ade9c9eb44,0.98,,,,,,,
0366204ec2cdbc78e76e8585a4f87a8d,2.59,,,,,,,
0369e5e1743e2ad50731bf88afddd8b8,2.53,,,,,,,
0377bc6a0ef22b138656e3f3d3ae3900,2.85,,,,,,,
0381e449bfae27dd7dc81ade61e235c5,2.82,,,,,,,
0385ea4deeb2c23cf9dae830bb0c2166,1.85,,,,,,,
0387b4f63a05f194004b8a6e039832cb,5.94,,,,,,,
038a6f07bc05bddf6cd7f10a12628926,1.47,,,,,,,
038d53fc1f4f739524e984bb30939e1a,2.28,,,,,,,
0392026dc79a534b581eeef1d19245c5,2.35,,,,,,,
03968b6097336509cc49a97ced7baf5e,2.01,,,,,,,
039d5411c8e52832fef6d29801bf9d86,5.1,,,,,,,
03a3276d2e24a186192932ff69292c22,2.21,,,,,,,
03abd0126fda3c864ef34286f19c8d1a,1.59,,,,,,,
03af98bb82cea0f02cae570f297036b2,6.01,,,,,,,
03afc3eede39391fc06588fb6c39235c,1.7,,,,,,,
03b714b77d30acb98e0858d97423c08a,1.55,,,,,,,
03bf33bbc7daba451ce7321f086801cc,1.9,,,,,,,
03c4dc55078c2fcf697d601f707debad,2.42,,,,,,,
03c779ae3090cfd8f9d85a19050538f9,2.42,,,,,,,
03ca9bdb4b578a9735b796149c5f0bdd,4.3,,,,,,,
03cd6e418eee61ea0c535f362e5dff08,1.11,,,,,,,
03d2af8346eed1a102d21685cf474b36,1.67,,,,,,,
03d3096dc8090a39449958229c907501,2.27,,,,,,,
03d86128bc7d4ea03462b0a21a039b02,0.09,,,,,,,
03d8fe31a1ea368a28cb12516387ca11,1.13,,,,,,,
03dee36abd3a976f8386606e76c78310,1.8,,,,,,,
03def217d5fc7dcf07543532b12598eb,1.58,,,,,,,
03dfd70807009407768fbc36fc5e6333,2.7,,,,,,,
03e24a365cb8e3ee76a9fea0e18976a7,1.98,,,,,,,
03e35b7ba618abe935a521b013788652,2.12,,,,,,,
03ea36419022be4c92e75fa31ebb4e40,4.55,,,,,,,
03ea69e783e416b8b3d3fb249e6188b4,2.04,,,,,,,
03eaf6cfc579f17e8578f347958b66b3,4.71,,,,,,,
03ec34be2e70e4e0e91c98d5f693cd20,2.08,,,,,,,
03ec76dba2cddc6e5a2b1def069335be,0.57,,,,,,,
03eebf705b92495a248358bc4080cc76,1.83,,,,,,,
03ef84cf3e34d013b5e7b8c0893877aa,2.19,,,,,,,
03f20864865fe8dbf14e98e4521c1bf4,4.71,,,,,,,
03f8d8791c9ac7005762cf208813f837,4.14,,,,,,,
0402d908f51947c4094732045dfdea24,1.38,,,,,,,
040607cb0786dc537ece6096eed17959,2.69,,,,,,,
0406ea7c9e81097a065ef71ca9b99926,1.39,,,,,,,
0406f04b68f31da187ce8627fbbf84d9,5.6,,,,,,,
041152d5cc5cb581b1d4116540c5e9c1,2.28,,,,,,,
0415f67e9a9618b497820079a1c8227e,1.56,,,,,,,
0416434d1ab62187d985399cb4bc310a,1.78,,,,,,,
041ccd2da2b6b8c88477e10f794a315c,3.49,,,,,,,
041d3c36a9b4c8e7b3af038f4630207d,1.64,,,,,,,
041f4f742d57a9c5696f8d177dfbebe3,1.93,,,,,,,
04225aa0bc2f9b4ac88002bac91d07c6,1.26,,,,,,,
04258208242155e7bf808358702f1715,3.15,,,,,,,
0428ef3e0b1cedd7b96cf123b0d70657,2.47,,,,,,,
04295d86442a390d4149d247d102f628,1.92,,,,,,,
042a84c7d124d2d9cedb3f1ac490eb25,1.38,,,,,,,
042ba3318b845242f6f787ff9ed7a53f,3.09,,,,,,,
042dc13f31bbffb17c0fdefdc77aa8b0,1.89,,,,,,,
042e8548461a09e2ee6ea4a7d4148b4d,2.96,,,,,,,
0431a8a4274fe39af5f2ca7b3c60b577,2.14,,,,,,,
04322297b5d63175b1a9ee363168cfe8,2.25,,,,,,,
043826d88d9a881b86b70179995fa8a1,2.47,,,,,,,
043cc3b545657c4da3b34c1b71d73f38,2.78,,,,,,,
043cee2266673f61ba1f4703591aa842,1.8,,,,,,,
043f76407cf5621fc1f1a1fdf564b8d8,2.42,,,,,,,
04455716bc98caf38480be075bcfa5b0,3.77,,,,,,,
044cb90ab6086846f8312f4db7c08da4,1.56,,,,,,,
044d3df213c648352beac6997f26692c,2.01,,,,,,,
0457357e6832b26b652a55d3b1dfbfbf,2.09,,,,,,,
045c15cbdfc5f1595687c9867b81401c,1.76,,,,,,,
045d3568a47ca7bb763633b620b78c3e,1.23,,,,,,,
045f06db97157f4e7df1ffdfb7d09a0f,2.31,,,,,,,
045f8257fc26d25cfd0f424221400754,2.04,,,,,,,
045f9e88ae131ba4627847c47ddd49d0,9.45,,,,,,,
04602c533d44061382d1962fc73db67e,1.86,,,,,,,
0466c2488416ecd7329758788892b5c6,2.29,,,,,,,
046ab32e40263f75d6a246597f4252d7,1.93,,,,,,,
046dc50fee46e83673625aeeeaa8f799,2.08,,,,,,,
046f726e6cdfd851e7f49a8a3132b310,2,,,,,,,
04735abf7175a3e50dc0f10f84229499,3.96,,,,,,,
047444c74407dc2af82e708adb3bca37,2.13,,,,,,,
04756ce1459dfc7159da2e91d6012d7f,1.17,,,,,,,
047fc16677bf29c0e3b4eb43f8cd3612,1.38,,,,,,,
04889b6824ff4baed76d36a0068f6792,3.24,,,,,,,
048cb01af5edc6349d7fafae68556e00,1.14,,,,,,,
0492e4baf1fdfb05e17595d2e565f5b2,1.58,,,,,,,
049487b0c02ed0cefd7f15e46981ccbf,1.22,,,,,,,
0496df3fc4cf18b36e63df120ee0f084,2.27,,,,,,,
0499b5f5a7aa51e61d80904a8e397538,1.48,,,,,,,
049fc36de756d1b2528754ce4dce3133,1.97,,,,,,,
04a1303535bde2cf292a99b61f4bda77,2.85,,,,,,,
04a4197d3288429d487b0b5d6f96b63d,1.45,,,,,,,
04a4fb9889eacad00335659854cee9d2,2.7,,,,,,,
04a5625d17836047334f695579b09ca0,2.06,,,,,,,
04a77d230d564a4c03a6f1b5419e5a23,1.12,,,,,,,
04af79defc9c3a2790f33a728d87786a,1.82,,,,,,,
04b0aaf07f30bd8ae2419cd94d8d9cbc,2.82,,,,,,,
04b2216301a020da039c506a13388b05,2.51,,,,,,,
04b22f1b56c0f77858acb9cc776143f4,1.5,,,,,,,
04ba765c9a92e5c06664a7a97fe46445,2.01,,,,,,,
04bf537c4906be88a095c16a0521b387,2.87,,,,,,,
04c03fbf81ceb207874823c4e6423cf2,2.88,,,,,,,
04c5c904290d451ee218115ac4e6c788,2.38,,,,,,,
04d8ebf9c568e94c84cf5d48747c4dc6,2.51,,,,,,,
04da105efbd4374bd6d77c7455bd4601,2.82,,,,,,,
04daf41a477470804e43de9f0a004a82,9.64,,,,,,,
04dc88d8c99bf6cca81d674f5013f73a,5.34,,,,,,,
04ddcad755e65603b9058b175069804f,1.73,,,,,,,
04e182d8d6b07f262611693eb98a7866,1.35,,,,,,,
04e2444a91ac6ae739429d125ca02c96,2.23,,,,,,,
04e6a234ebc71e9e56801687b57ae119,2.36,,,,,,,
04e923400515f091f7f256b946017a28,3.33,,,,,,,
04f12727624d631974392302f6db9619,1.17,,,,,,,
04f376eef67d1e7cc6c8bea1e6e6046c,1.54,,,,,,,
04f472b14e2cd40ab13578531862db8b,1.5,,,,,,,
04fbba880bbdbb70ee8f40e75942bda0,1.46,,,,,,,
05020aac88ac449006342b6ca2033e67,1.95,,,,,,,
0504ef1de6342b4b847f420559a7df5d,1.59,,,,,,,
0506520afe31e5b7661c3133396dfa2d,8.06,,,,,,,
0507f77e884ac5d2a5bbf720d65cd037,1.65,,,,,,,
050ad20718bc8226415ff20cd60a328c,2.91,,,,,,,
0511f7ce3444f5fc03e800f2e0f01008,3.4,,,,,,,
0519b9389c277c34449c261269af014b,2.25,,,,,,,
051af2026d5180f85092d0f22e8c18de,2.17,,,,,,,
051ca6265054d929c4704595eb5bbcc7,2.54,,,,,,,
051f4f11992ef93497385bb76e3c5414,2.61,,,,,,,
0521161cc7813cf8f82ffd001ed27e3d,1.83,,,,,,,
0521c2c76fb850b0e27f58aae0e8fa60,1.82,,,,,,,
05289ff7952f812e3d71a6197c7f3a30,2.99,,,,,,,
052991034e6d2a3bb451279def8c4316,2.59,,,,,,,
052efe5069e7444a9db3882bb7f8cd80,2.96,,,,,,,
05330d1dee34cd020f43e0246b0bf217,4.32,,,,,,,
0533144150e1931a6ef7cb175e844b51,6.3,,,,,,,
053c27a99385f9eff1265818d1eae7e4,1.78,,,,,,,
053cfdb2596dc97f9c8c6e425e95c1d4,1.62,,,,,,,
053e2e8bc2964f2cd9ad32d867cc255c,2.19,,,,,,,
05406c3a4a5258d0529f782db9f2aa00,1.31,,,,,,,
054153026bf2b3b64780c125b7ade31a,1.83,,,,,,,
0543d6cbed193fec94dcba286c12a708,4.41,,,,,,,
054678445e04f21e4a493194b28899fd,1.04,,,,,,,
054b9275792c3e13639e0d0e5bc23e06,2.29,,,,,,,
054fc4b4bc87c99529f59877cf353d3d,2.46,,,,,,,
0554360c867fe6c95779239a5dac53d9,2.76,,,,,,,
05594854b7c59ab4fa2110a50f3b757e,6.9,,,,,,,
055bd8c34c7c19255e276b8540786e6d,0.36,,,,,,,
055c8ab47102ae72ea65bc2f33218d1d,1.15,,,,,,,
055d57096bcf109566bbb3488f7344b9,2.37,,,,,,,
055f7c4ec2bb119daaf02de97f14eaca,1.38,,,,,,,
05607a1b924e12859ea444a6c18e59b8,1.77,,,,,,,
05657f7c6ff0123aade2891088f04e48,3.63,,,,,,,
0566a4f4b48cc8963aa1253416ff89e5,1.48,,,,,,,
0567372ce1d61b0dc23f98c7fdb28f7e,2.13,,,,,,,
056888ef49db8550752f3f3e8a956fd2,2.61,,,,,,,
056df61172d0d08eae68fca692369612,2.36,,,,,,,
05705d6145cc0e74d5c51c118f542b78,5.22,,,,,,,
057a4137d72e7edfdb6f2891bf8ac6a3,2.27,,,,,,,
057d6432fea28a79f002eb32a655029a,2.6,,,,,,,
05817bce1df0fc0dee2201426736dd43,2.06,,,,,,,
05847e266a00952c6a6be9bc3fc0fbb6,2.06,,,,,,,
0585375797188eec8eccf827f0d365bd,1.08,,,,,,,
0585e922674c0f3d9a99ebf52041fa9d,1.8,,,,,,,
0586430bdf7d5fa3aeba11f5dd8e1503,1.33,,,,,,,
058662ea47e2cf633d1092716ee17edc,1.86,,,,,,,
0586b67d7623936055f56259fc7105d1,2.1,,,,,,,
0587dc9f3c44988b8b8c9ec201c60e2b,4,,,,,,,
058b85be6c633c9a56c2a4a315dd7865,4.36,,,,,,,
058bf46bb30f427be70e829974bac413,2.37,,,,,,,
058c24cd0aa7f07afc27cc31a61f13ed,2.96,,,,,,,
058ce1fe2f08a874cf7a0fcf7f09a4a1,1.61,,,,,,,
058fc80ca4bc2d427972ea1ffb9d027d,2.52,,,,,,,
05929b3157cbacca7627615f22e09901,2.4,,,,,,,
05996854edd2f93925389df31d6ec364,6.06,,,,,,,
059a77ad9d84c5e42b830c84e856d084,1.96,,,,,,,
059e44b7c02851970240a210754e331c,2.87,,,,,,,
059e474586d6f528daa8a60599bbe719,2.34,,,,,,,
05a36a95da98f11171d7c6fb6e80dd05,1.06,,,,,,,
05a604e8b7c069458ea5c023ed6fc86c,2.02,,,,,,,
05aa37f30a703b5ba75bd29ad9258df3,2.58,,,,,,,
05ae2613cbe4251c844a30d32a769266,1.29,,,,,,,
05c76c752ff46b9559f506d6062652a1,2.86,,,,,,,
05c82f79aab84c5db99b0120fa48d134,1.73,,,,,,,
05c863e2565936278603bff6ba654685,1.36,,,,,,,
05cbc05040e695a8848b9d62b015ac1d,2.58,,,,,,,
